"year","month","bt_temp"
1999,2,7.067204231
1999,3,6.625553183
1999,4,6.672831453
1999,5,7.643317254
1999,6,8.726528847
1999,7,10.03954955
1999,8,11.3356447
1999,9,12.4254038
1999,10,12.86505956
1999,11,12.34347133
1999,12,10.60155454
2000,1,8.692526042
2000,2,6.969957238
2000,3,7.02920671
2000,4,7.500689099
2000,5,8.219976162
2000,6,8.662795381
2000,7,9.661538823
2000,8,10.42158328
2000,9,10.8576622
2000,10,11.14382226
2000,11,10.46251338
2000,12,9.064957779
2001,1,7.760949561
2001,2,7.062848664
2001,3,6.506457615
2001,4,6.607711477
2001,5,7.291093495
2001,6,8.005682169
2001,7,8.959869781
2001,8,9.925494922
2001,9,10.90496631
2001,10,11.41379434
2001,11,11.00790404
2001,12,9.971811863
2002,1,8.268059113
2002,2,6.881762241
2002,3,6.55789182
2002,4,7.077188106
2002,5,7.677617837
2002,6,8.751795555
2002,7,9.516962936
2002,8,10.49630471
2002,9,11.760484
2002,10,12.28318951
2002,11,11.29463904
2002,12,9.576358706
2003,1,7.696317795
2003,2,5.859925659
2003,3,5.412703236
2003,4,5.735441322
2003,5,6.528988809
2003,6,7.939828912
2003,7,8.821247805
2003,8,9.438662223
2003,9,10.3276945
2003,10,11.00897085
2003,11,10.81594121
2003,12,9.179437911
2004,1,7.251779933
2004,2,5.430217724
2004,3,5.098682809
2004,4,5.438786877
2004,5,5.956806165
2004,6,6.909905465
2004,7,7.780401364
2004,8,8.48185238
2004,9,9.318868152
2004,10,9.512217889
2004,11,9.308236824
2004,12,8.618049098
2005,1,6.825631877
2005,2,5.423716232
2005,3,5.150880213
2005,4,5.621311814
2005,5,6.509259539
2005,6,6.970882998
2005,7,7.974816867
2005,8,9.053048524
2005,9,10.03360402
2005,10,10.89324945
2005,11,10.61421194
2005,12,9.209419211
2006,1,7.986876351
2006,2,6.970354498
2006,3,6.270092496
2006,4,6.595394592
2006,5,7.04492157
2006,6,8.226643348
2006,7,9.365040635
2006,8,10.12114957
2006,9,10.56131184
2006,10,10.96045155
2006,11,10.75806832
2006,12,10.0730774
2007,1,8.827466078
2007,2,6.898904543
2007,3,5.394644377
2007,4,5.662461003
2007,5,6.018531219
2007,6,7.049986263
2007,7,8.002481574
2007,8,8.796129617
2007,9,9.729493597
2007,10,9.964538702
2007,11,9.097423816
2007,12,8.257545651
2008,1,7.093942359
2008,2,6.582741062
2008,3,6.321485757
2008,4,6.035796707
2008,5,6.453539518
2008,6,7.607195403
2008,7,8.44285473
2008,8,9.393112823
2008,9,10.42912455
2008,10,10.79012598
2008,11,10.54789888
2008,12,9.375560255
2009,1,7.63492374
2009,2,6.225650133
2009,3,6.078452789
2009,4,6.664848647
2009,5,6.931866072
2009,6,7.547847627
2009,7,8.811201541
2009,8,10.18597057
2009,9,11.388453
2009,10,12.06836001
2009,11,12.53675177
2009,12,11.42779841
2010,1,9.070899152
2010,2,7.941641357
2010,3,7.299128099
2010,4,7.760427001
2010,5,8.300818586
2010,6,8.974384286
2010,7,9.663500314
2010,8,11.06202444
2010,9,11.4160893
2010,10,11.7760842
2010,11,11.10147522
2010,12,10.02613262
2011,1,8.299835929
2011,2,7.014470009
2011,3,6.661620717
2011,4,7.023973642
2011,5,7.630146509
2011,6,7.950367032
2011,7,8.479202757
2011,8,9.332486624
2011,9,10.93866368
2011,10,11.60200393
2011,11,11.27883775
2011,12,10.57965978
2012,1,8.989855584
2012,2,7.82223748
2012,3,7.598524427
2012,4,7.882214327
2012,5,8.885107963
2012,6,10.01204397
2012,7,11.00356725
2012,8,11.00751347
2012,9,12.0868678
2012,10,13.16244249
2012,11,12.56561285
2012,12,11.22765712
2013,1,9.214336862
2013,2,7.60109832
2013,3,7.424426098
2013,4,7.358470522
2013,5,8.126692158
2013,6,9.293670722
2013,7,10.14924792
2013,8,10.681088
2013,9,12.04636156
2013,10,12.88530079
2013,11,12.30980135
2013,12,10.39631792
2014,1,8.583872652
2014,2,7.486852763
2014,3,6.558325332
2014,4,6.89778274
2014,5,8.08672985
2014,6,8.900619698
2014,7,10.10912156
2014,8,11.68653961
2014,9,12.80653152
2014,10,13.35230715
2014,11,12.49597358
2014,12,11.87889826
2015,1,10.17868882
2015,2,8.291793813
2015,3,7.199901936
2015,4,7.415593452
2015,5,7.946679492
2015,6,8.797047015
2015,7,10.11853485
2015,8,10.91608795
2015,9,12.15032992
2015,10,13.3742134
2015,11,13.01086499
2015,12,11.71979088
2016,1,9.669033869
2016,2,7.788195125
2016,3,7.345030656
2016,4,8.233441324
2016,5,8.900934522
2016,6,9.513385894
2016,7,10.2756728
2016,8,10.81146332
2016,9,12.13556506
2016,10,13.84516726
2016,11,13.22091013
2016,12,10.70373288
2017,1,9.232847424
2017,2,8.09795581
2017,3,7.25607531
2017,4,6.872236162
2017,5,7.376123214
2017,6,8.363291056
2017,7,9.996061278
2017,8,11.11801529
2017,9,12.09975759
2017,10,12.39939674
2017,11,12.84270515
2017,12,11.70941591
2018,1,8.866441079
2018,2,7.769511632
2018,3,7.461288173
2018,4,7.569499298
2018,5,8.390800154
2018,6,8.969009481
2018,7,9.761406285
2018,8,10.47336529
2018,9,11.62894289
2018,10,12.84050165
2018,11,12.11608379
2018,12,9.809591561
2019,1,7.996355682
2019,2,7.092475977
2019,3,6.667873277
2019,4,7.180987821
2019,5,7.594918771
2019,6,7.974022237
2019,7,9.003218782
2019,8,10.20306022
2019,9,10.89206528
2019,10,11.73351249
2019,11,12.37549006
2019,12,10.55486647
2020,1,9.549594112
2020,2,8.485360693
2020,3,7.946624359
2020,4,7.640915194
2020,5,7.84146351
2020,6,8.358212001
2020,7,9.755041032
2020,8,10.45639925
2020,9,11.25136844
2020,10,12.70049698
2020,11,12.36765727
2020,12,11.39983249
