"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1988","Stratum_2"," [counts*km^2]",888318.333021278,76891.3209080704,0.086558295657992
"1","1989","Stratum_2"," [counts*km^2]",952836.525144629,82389.1799435374,0.0864672771974518
"1","1990","Stratum_2"," [counts*km^2]",1055050.14882026,97963.4639843318,0.0928519503019576
"1","1991","Stratum_2"," [counts*km^2]",640250.660458224,61263.3591309052,0.0956865223490115
"1","1992","Stratum_2"," [counts*km^2]",521437.378819049,52822.0935712743,0.101300934142669
"1","1993","Stratum_2"," [counts*km^2]",791969.515936869,82176.0479715474,0.103761630110644
"1","1994","Stratum_2"," [counts*km^2]",529459.257252956,58865.5526468632,0.111180514535303
"1","1995","Stratum_2"," [counts*km^2]",359681.574282949,37621.9310913709,0.104597882630971
"1","1996","Stratum_2"," [counts*km^2]",483832.173095694,48875.9863991412,0.101018471108316
"1","1997","Stratum_2"," [counts*km^2]",426332.926761537,54137.3916425385,0.12698383878949
"1","1998","Stratum_2"," [counts*km^2]",484423.465375109,48062.0991714377,0.0992150517197205
"1","1999","Stratum_2"," [counts*km^2]",707816.310419389,73598.5042376995,0.103979666976156
"1","2000","Stratum_2"," [counts*km^2]",828499.938121957,89796.0825561449,0.108383933932083
"1","2001","Stratum_2"," [counts*km^2]",623462.670193232,59211.694878474,0.0949723178456255
"1","2002","Stratum_2"," [counts*km^2]",643290.976431756,71022.4448070257,0.110404851628694
"1","2003","Stratum_2"," [counts*km^2]",2913353.27506677,259535.232196796,0.0890847101921919
"1","2004","Stratum_2"," [counts*km^2]",2242683.88403034,212741.864133473,0.0948603883268441
"1","2005","Stratum_2"," [counts*km^2]",1433432.83049988,78062.9483654458,0.0544587417732179
"1","2006","Stratum_2"," [counts*km^2]",1959718.7832478,158687.779507473,0.0809747709028346
"1","2007","Stratum_2"," [counts*km^2]",980144.286027001,64228.5002458407,0.0655296379946159
"1","2008","Stratum_2"," [counts*km^2]",1488591.35273469,171033.859750875,0.114896448536174
