"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1982","Stratum_1"," [counts*km^2]",11977.4182063046,3492.4597937155,0.291587029321325
"2","1982","Stratum_1"," [counts*km^2]",129705.328592923,20769.6333325454,0.16012937600837
"3","1982","Stratum_1"," [counts*km^2]",67197.9690229122,14132.3277970283,0.210308853117416
"1","1983","Stratum_1"," [counts*km^2]",15912.5696455999,4732.30072486068,0.297393873538786
"2","1983","Stratum_1"," [counts*km^2]",132025.660758572,21714.6660364883,0.164473072217352
"3","1983","Stratum_1"," [counts*km^2]",60071.1362428178,12672.2553671272,0.210954148027161
"1","1984","Stratum_1"," [counts*km^2]",11076.8880655749,3064.81567794404,0.276685623236455
"2","1984","Stratum_1"," [counts*km^2]",80342.9822197585,14757.8834068639,0.18368602955884
"3","1984","Stratum_1"," [counts*km^2]",54521.3030487019,13221.716760101,0.242505516573779
"1","1985","Stratum_1"," [counts*km^2]",11732.4856187914,4240.47740940002,0.361430437435033
"2","1985","Stratum_1"," [counts*km^2]",98656.3788477538,19108.277735083,0.193685172294544
"3","1985","Stratum_1"," [counts*km^2]",67212.0221200906,15552.2956088195,0.231391574278654
"1","1986","Stratum_1"," [counts*km^2]",12486.8917214891,3958.98304031535,0.317051122778794
"2","1986","Stratum_1"," [counts*km^2]",102006.508357894,18361.4621366246,0.180002849153533
"3","1986","Stratum_1"," [counts*km^2]",44416.81151309,9355.20781815348,0.210623128933881
"1","1987","Stratum_1"," [counts*km^2]",16876.0256143485,3956.76108698433,0.234460481241518
"2","1987","Stratum_1"," [counts*km^2]",135427.232329515,20954.3064721203,0.154727421595202
"3","1987","Stratum_1"," [counts*km^2]",34781.6427790445,6517.76292869951,0.187390888064275
"1","1988","Stratum_1"," [counts*km^2]",30015.5976104221,6304.64747336819,0.21004570874108
"2","1988","Stratum_1"," [counts*km^2]",174058.706672638,25896.2030427277,0.148778556027261
"3","1988","Stratum_1"," [counts*km^2]",42866.5975262695,8155.76255876037,0.1902591534997
"1","1989","Stratum_1"," [counts*km^2]",23381.8838379324,5016.61023540848,0.214551157219849
"2","1989","Stratum_1"," [counts*km^2]",207236.930744012,27747.8400623781,0.133894282079739
"3","1989","Stratum_1"," [counts*km^2]",52058.9362213333,10283.5163839489,0.197536045305029
"1","1990","Stratum_1"," [counts*km^2]",7914.50368931461,2192.95609984473,0.277080684516636
"2","1990","Stratum_1"," [counts*km^2]",210219.369238389,32320.6550355882,0.153747274348143
"3","1990","Stratum_1"," [counts*km^2]",93533.1179387421,19689.7622561415,0.210511128999645
"1","1991","Stratum_1"," [counts*km^2]",11009.3244510902,2674.56547352572,0.242936384099468
"2","1991","Stratum_1"," [counts*km^2]",141702.15051553,22757.1149941521,0.160598233063922
"3","1991","Stratum_1"," [counts*km^2]",75082.9119907175,16685.5685421211,0.222228575047595
"1","1992","Stratum_1"," [counts*km^2]",12431.7916864798,2854.92862475486,0.229647398923177
"2","1992","Stratum_1"," [counts*km^2]",140314.652951485,22829.7658809515,0.162704075452797
"3","1992","Stratum_1"," [counts*km^2]",54804.2937207884,12186.8985913785,0.222371237068889
"1","1993","Stratum_1"," [counts*km^2]",25227.9049630722,5106.82068016361,0.202427458310105
"2","1993","Stratum_1"," [counts*km^2]",114191.760862773,19706.4886837734,0.172573647475803
"3","1993","Stratum_1"," [counts*km^2]",30118.6966349597,8077.71095150662,0.268195900022135
"1","1994","Stratum_1"," [counts*km^2]",9763.62023225351,2177.52223261621,0.22302406083175
"2","1994","Stratum_1"," [counts*km^2]",88268.553308728,14659.0163343025,0.166072919344573
"3","1994","Stratum_1"," [counts*km^2]",18993.4386978911,5170.64301620174,0.272233116838177
"1","1995","Stratum_1"," [counts*km^2]",7631.51693468726,2023.49382680496,0.265149621513338
"2","1995","Stratum_1"," [counts*km^2]",130819.830767123,21044.5414153378,0.160866600208343
"3","1995","Stratum_1"," [counts*km^2]",22725.6083958299,5736.7288284626,0.252434554382063
"1","1996","Stratum_1"," [counts*km^2]",5384.9271119593,1684.40805464481,0.312800530002334
"2","1996","Stratum_1"," [counts*km^2]",93769.4293866009,15565.0408904592,0.165992701376973
"3","1996","Stratum_1"," [counts*km^2]",41422.7317353643,9730.21960292857,0.234900480854126
"1","1997","Stratum_1"," [counts*km^2]",13963.6544799973,3164.03405730452,0.22659068668857
"2","1997","Stratum_1"," [counts*km^2]",79467.0364395478,12672.4146743267,0.159467563433888
"3","1997","Stratum_1"," [counts*km^2]",33801.8343301448,8194.81600436747,0.242437020557173
"1","1998","Stratum_1"," [counts*km^2]",10113.3177831319,2582.15016176514,0.25532176651978
"2","1998","Stratum_1"," [counts*km^2]",81814.9982469798,13028.3687079492,0.159241813690683
"3","1998","Stratum_1"," [counts*km^2]",26486.8277281272,6573.44384228349,0.248177845597679
"1","1999","Stratum_1"," [counts*km^2]",15113.3730306178,2979.96855412237,0.197174287175029
"2","1999","Stratum_1"," [counts*km^2]",96059.5853587878,13871.6579986407,0.144406806950386
"3","1999","Stratum_1"," [counts*km^2]",41139.3461618871,8198.36855995108,0.199282908573455
"1","2000","Stratum_1"," [counts*km^2]",12872.7670332863,3029.52060379986,0.235343387786492
"2","2000","Stratum_1"," [counts*km^2]",116275.567383669,17996.0948992081,0.154771077915511
"3","2000","Stratum_1"," [counts*km^2]",45620.4609286825,10826.7975516187,0.237323282825748
"1","2001","Stratum_1"," [counts*km^2]",2494.82162458083,801.839681715413,0.321401607960703
"2","2001","Stratum_1"," [counts*km^2]",80474.3505573537,13634.0991014223,0.169421672955352
"3","2001","Stratum_1"," [counts*km^2]",48364.2626242585,10080.7301731041,0.208433451191454
"1","2002","Stratum_1"," [counts*km^2]",14053.176822212,3058.69654240496,0.217651608679006
"2","2002","Stratum_1"," [counts*km^2]",86538.916776042,13182.9356991039,0.152335344492705
"3","2002","Stratum_1"," [counts*km^2]",80175.8053587602,15052.464843256,0.187743232212027
"1","2003","Stratum_1"," [counts*km^2]",12808.2902121628,2291.11395130007,0.178877423399137
"2","2003","Stratum_1"," [counts*km^2]",112930.989827888,13631.1842170542,0.120703663696109
"3","2003","Stratum_1"," [counts*km^2]",65747.6965820381,9026.0088409981,0.137282510418227
"1","2004","Stratum_1"," [counts*km^2]",21566.5694767293,3104.08393450959,0.143930351920779
"2","2004","Stratum_1"," [counts*km^2]",99339.8034690926,7692.13953329979,0.077432602689747
"3","2004","Stratum_1"," [counts*km^2]",37741.825742538,4414.52279211289,0.1169663286092
"1","2005","Stratum_1"," [counts*km^2]",24150.3825989678,1999.09262999452,0.082776851331538
"2","2005","Stratum_1"," [counts*km^2]",154609.873847441,10538.0113233687,0.0681587214395306
"3","2005","Stratum_1"," [counts*km^2]",50266.7961273127,5372.1571263033,0.106872877131398
"1","2006","Stratum_1"," [counts*km^2]",25105.1580153924,3127.34963790979,0.124570004139881
"2","2006","Stratum_1"," [counts*km^2]",200765.309105932,14693.5935248216,0.0731879107513971
