"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"2","2015","Stratum_1"," [counts*km^2]",257632.122787329,22071.4672041102,0.0856704783755941
"3","2015","Stratum_1"," [counts*km^2]",64719.835675708,7724.39602418302,0.119351292282133
"1","2016","Stratum_1"," [counts*km^2]",13722.2250759379,2604.65477653766,0.189812859220985
"2","2016","Stratum_1"," [counts*km^2]",302979.667978409,24476.4727596079,0.0807858590740558
"3","2016","Stratum_1"," [counts*km^2]",67966.3382938835,7172.42155096649,0.105529027030311
"1","2017","Stratum_1"," [counts*km^2]",17278.1367177507,3409.86937463444,0.197351683826608
"2","2017","Stratum_1"," [counts*km^2]",286126.566667777,24464.703230156,0.0855030817832517
"3","2017","Stratum_1"," [counts*km^2]",104184.67068135,10986.8441783264,0.105455477341093
"1","2018","Stratum_1"," [counts*km^2]",38321.0916528402,6195.28399644807,0.161667732552418
"2","2018","Stratum_1"," [counts*km^2]",192658.697173615,19352.3116729229,0.100448679228239
"3","2018","Stratum_1"," [counts*km^2]",103849.246945272,12048.5152752621,0.116019284007052
"1","2019","Stratum_1"," [counts*km^2]",26954.5920751387,4482.22786159949,0.166288098484474
"2","2019","Stratum_1"," [counts*km^2]",132749.081773313,14377.3133115047,0.108304427567009
"3","2019","Stratum_1"," [counts*km^2]",43463.6340133254,5945.93354367161,0.136802494284042
"1","2020","Stratum_1"," [counts*km^2]",31843.7026566053,12161.0095505966,0.381896844149625
"2","2020","Stratum_1"," [counts*km^2]",204057.694109438,36763.8555511607,0.180164025236137
"3","2020","Stratum_1"," [counts*km^2]",38087.903805608,10496.7341458459,0.275592329770073
"1","2021","Stratum_1"," [counts*km^2]",25675.0048236968,6219.61935089313,0.24224413563314
"2","2021","Stratum_1"," [counts*km^2]",110905.300339291,13863.868888882,0.125006368915358
"3","2021","Stratum_1"," [counts*km^2]",20450.1514546186,3736.78975239179,0.182726751959964
"1","2022","Stratum_1"," [counts*km^2]",12780.5326467051,5083.04109457881,0.39771746883251
"2","2022","Stratum_1"," [counts*km^2]",125765.428571764,28344.9040801467,0.225379139577872
"3","2022","Stratum_1"," [counts*km^2]",18787.8303500626,6715.31613421697,0.35742903832398
