"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Small","2000 Fall","Stratum_1"," [counts*km2/km2]",1805104.78895804,375998.815465336,0.208297500380781
"Medium","2000 Fall","Stratum_1"," [counts*km2/km2]",4156828.11688513,597736.703288867,0.14379634819656
"Large","2000 Fall","Stratum_1"," [counts*km2/km2]",2062939.33321741,328979.969259227,0.159471470615736
"Unknown","2000 Fall","Stratum_1"," [counts*km2/km2]",5181897.70334257,2170003.37444041,0.418766154538452
"Small","2001 Spring","Stratum_1"," [counts*km2/km2]",3419120.21275747,943016.185494515,0.275806677394939
"Medium","2001 Spring","Stratum_1"," [counts*km2/km2]",5737034.84896126,930338.278884493,0.162163609491223
"Large","2001 Spring","Stratum_1"," [counts*km2/km2]",1826477.89064302,383385.261323301,0.20990413477621
"Unknown","2001 Spring","Stratum_1"," [counts*km2/km2]",14045678.8766356,3170578.18014177,0.225733352441646
"Small","2001 Fall","Stratum_1"," [counts*km2/km2]",4601124.25577118,1264447.29722775,0.274812682061728
"Medium","2001 Fall","Stratum_1"," [counts*km2/km2]",3199220.29053115,491400.167793395,0.153599978484698
"Large","2001 Fall","Stratum_1"," [counts*km2/km2]",2402722.21069353,384695.456047492,0.160108169947974
"Unknown","2001 Fall","Stratum_1"," [counts*km2/km2]",9918508.30194717,3553696.64312373,0.358289425681691
"Small","2002 Spring","Stratum_1"," [counts*km2/km2]",2940277.8694553,463763.370769043,0.157727735730963
"Medium","2002 Spring","Stratum_1"," [counts*km2/km2]",4953406.34977858,736613.619121496,0.148708498174074
"Large","2002 Spring","Stratum_1"," [counts*km2/km2]",1978209.58930484,350169.878604501,0.177013538149693
"Unknown","2002 Spring","Stratum_1"," [counts*km2/km2]",9954236.15758032,2187927.50195014,0.219798633196381
"Small","2002 Fall","Stratum_1"," [counts*km2/km2]",1272916.71852163,423359.015322946,0.332589720256513
"Medium","2002 Fall","Stratum_1"," [counts*km2/km2]",5557073.37858803,789583.149192411,0.142086147761654
"Large","2002 Fall","Stratum_1"," [counts*km2/km2]",2512148.70140825,371804.088001365,0.1480024203157
"Unknown","2002 Fall","Stratum_1"," [counts*km2/km2]",5852716.38266926,1902417.80176983,0.325048691476518
"Small","2003 Spring","Stratum_1"," [counts*km2/km2]",58985710.3262659,11377697.1530855,0.192889041941725
"Medium","2003 Spring","Stratum_1"," [counts*km2/km2]",5082730.95889521,953734.404300323,0.187642118383466
"Large","2003 Spring","Stratum_1"," [counts*km2/km2]",3801618.32240337,713501.214042614,0.187683547776974
"Unknown","2003 Spring","Stratum_1"," [counts*km2/km2]",112545515.316865,25170310.3058458,0.223645608934131
"Small","2003 Fall","Stratum_1"," [counts*km2/km2]",3513439.84399849,575488.845310628,0.163796413447537
"Medium","2003 Fall","Stratum_1"," [counts*km2/km2]",4592466.16918055,474934.795760354,0.103416068461774
"Large","2003 Fall","Stratum_1"," [counts*km2/km2]",2500843.26679645,268475.516167628,0.107353995243189
"Unknown","2003 Fall","Stratum_1"," [counts*km2/km2]",38027118.4338546,6641767.32880944,0.174658706795318
"Small","2004 Spring","Stratum_1"," [counts*km2/km2]",6935990.85309091,1296127.32261469,0.186869814287181
"Medium","2004 Spring","Stratum_1"," [counts*km2/km2]",3550075.40808527,422642.168972078,0.119051603244684
"Large","2004 Spring","Stratum_1"," [counts*km2/km2]",2462904.84137348,367921.898072879,0.149385348508918
"Unknown","2004 Spring","Stratum_1"," [counts*km2/km2]",29995603.7883656,3515221.8499586,0.1171912349143
"Small","2004 Fall","Stratum_1"," [counts*km2/km2]",4350405.2370456,537412.82263262,0.123531669660636
"Medium","2004 Fall","Stratum_1"," [counts*km2/km2]",3947247.88070227,320223.775943311,0.0811258339028706
"Large","2004 Fall","Stratum_1"," [counts*km2/km2]",1553913.85152811,178691.701118196,0.114994599567068
"Unknown","2004 Fall","Stratum_1"," [counts*km2/km2]",78777903.69522,17801742.1820419,0.225973799086025
"Small","2005 Spring","Stratum_1"," [counts*km2/km2]",17059880.3999727,3429804.70634541,0.201045061626042
"Medium","2005 Spring","Stratum_1"," [counts*km2/km2]",6184303.77888947,506928.447045548,0.0819701724187584
"Large","2005 Spring","Stratum_1"," [counts*km2/km2]",2063112.88179967,257206.816514735,0.124669289200682
"Unknown","2005 Spring","Stratum_1"," [counts*km2/km2]",26524392.2969188,4317903.79688098,0.16278992365011
"Small","2005 Fall","Stratum_1"," [counts*km2/km2]",3450368.09493909,399369.867563413,0.115747032367126
"Medium","2005 Fall","Stratum_1"," [counts*km2/km2]",8443208.66854011,712502.18598721,0.0843876083084426
"Large","2005 Fall","Stratum_1"," [counts*km2/km2]",1958610.77918677,241171.915553672,0.123134171483427
"Unknown","2005 Fall","Stratum_1"," [counts*km2/km2]",21770339.5885893,2851900.32371328,0.130999349463895
"Small","2006 Spring","Stratum_1"," [counts*km2/km2]",6871617.80643952,1038928.72033039,0.151191284148078
"Medium","2006 Spring","Stratum_1"," [counts*km2/km2]",8316435.45394647,930937.320801743,0.111939463242028
"Large","2006 Spring","Stratum_1"," [counts*km2/km2]",3403433.56469902,471100.657709786,0.138419231271655
"Unknown","2006 Spring","Stratum_1"," [counts*km2/km2]",124168821.652969,35995041.4269176,0.289887919912116
"Small","2006 Fall","Stratum_1"," [counts*km2/km2]",3746816.51240233,539424.27986373,0.143968693977456
"Medium","2006 Fall","Stratum_1"," [counts*km2/km2]",7307806.5976994,606714.803706388,0.0830228325825415
"Large","2006 Fall","Stratum_1"," [counts*km2/km2]",1765163.77672889,208307.366255724,0.118010220355727
"Unknown","2006 Fall","Stratum_1"," [counts*km2/km2]",12412167.8752717,1870665.6627178,0.150712243140431
"Small","2007 Spring","Stratum_1"," [counts*km2/km2]",4015333.81043494,675837.544442336,0.168314161748144
"Medium","2007 Spring","Stratum_1"," [counts*km2/km2]",7470341.33661975,812175.537057671,0.108720003606311
"Large","2007 Spring","Stratum_1"," [counts*km2/km2]",929933.872204463,177824.379475246,0.191222607101839
"Unknown","2007 Spring","Stratum_1"," [counts*km2/km2]",26379344.7569898,5245822.50009989,0.198860985685017
"Small","2007 Fall","Stratum_1"," [counts*km2/km2]",2721919.91764582,363085.695100974,0.133393232015072
"Medium","2007 Fall","Stratum_1"," [counts*km2/km2]",6515256.12897615,551533.832009633,0.0846526707609736
"Large","2007 Fall","Stratum_1"," [counts*km2/km2]",1081516.87766987,145379.296348805,0.134421662158454
"Unknown","2007 Fall","Stratum_1"," [counts*km2/km2]",12193567.2407959,1794012.77532281,0.147127804349214
"Small","2008 Spring","Stratum_1"," [counts*km2/km2]",13143939.7479549,2578063.33922427,0.196140836663938
"Medium","2008 Spring","Stratum_1"," [counts*km2/km2]",7127889.44409768,960136.203548611,0.134701332151505
"Large","2008 Spring","Stratum_1"," [counts*km2/km2]",2453502.36788751,295701.474533232,0.120522188363663
"Unknown","2008 Spring","Stratum_1"," [counts*km2/km2]",102897144.605944,20872759.3030118,0.202850714496949
"Small","2008 Fall","Stratum_1"," [counts*km2/km2]",2955383.271812,743325.385732979,0.251515731588084
"Medium","2008 Fall","Stratum_1"," [counts*km2/km2]",3340266.21962097,603646.551253146,0.180718095973094
"Large","2008 Fall","Stratum_1"," [counts*km2/km2]",552925.169125749,148205.373107034,0.268038753492389
"Unknown","2008 Fall","Stratum_1"," [counts*km2/km2]",5547806.95922594,2401183.95208389,0.432816781429415
"Small","2009 Spring","Stratum_1"," [counts*km2/km2]",31518931.1357566,6468248.39684145,0.205217885371232
"Medium","2009 Spring","Stratum_1"," [counts*km2/km2]",6036550.65010819,763766.904062218,0.126523729913296
"Large","2009 Spring","Stratum_1"," [counts*km2/km2]",2064399.58120554,386545.057553937,0.187243332673128
"Unknown","2009 Spring","Stratum_1"," [counts*km2/km2]",137411126.743911,35871886.9346698,0.26105518370083
"Small","2009 Fall","Stratum_1"," [counts*km2/km2]",5011545.2854164,1549647.09043133,0.309215422025778
"Medium","2009 Fall","Stratum_1"," [counts*km2/km2]",7495254.86626992,1209660.38328656,0.16139016015723
"Large","2009 Fall","Stratum_1"," [counts*km2/km2]",1447756.63477842,262545.591924308,0.18134649541046
"Unknown","2009 Fall","Stratum_1"," [counts*km2/km2]",13051356.0755915,5514932.44426201,0.422556277854986
"Small","2010 Spring","Stratum_1"," [counts*km2/km2]",16575246.0703373,2690214.41145614,0.162303135654226
"Medium","2010 Spring","Stratum_1"," [counts*km2/km2]",7487663.21935765,969380.920380434,0.129463744826867
"Large","2010 Spring","Stratum_1"," [counts*km2/km2]",2136033.56917442,337649.050052038,0.158072913705444
"Unknown","2010 Spring","Stratum_1"," [counts*km2/km2]",5960164.69787541,1772887.42086181,0.297456112495311
"Small","2010 Fall","Stratum_1"," [counts*km2/km2]",2000586.89247371,621933.265778428,0.310875407670703
"Medium","2010 Fall","Stratum_1"," [counts*km2/km2]",4679915.69539515,774796.139659174,0.165557713020673
"Large","2010 Fall","Stratum_1"," [counts*km2/km2]",1469205.65812271,410243.875490956,0.279228352561036
"Unknown","2010 Fall","Stratum_1"," [counts*km2/km2]",7247840.19081035,4029023.90225191,0.555893037950859
"Small","2011 Spring","Stratum_1"," [counts*km2/km2]",17290548.16321,2173548.98881565,0.125707349952063
"Medium","2011 Spring","Stratum_1"," [counts*km2/km2]",5497509.44354759,692333.935758672,0.125935924779768
"Large","2011 Spring","Stratum_1"," [counts*km2/km2]",1918791.6168202,296472.90840019,0.154510216639106
"Unknown","2011 Spring","Stratum_1"," [counts*km2/km2]",23618961.2463387,10249284.2642929,0.433943057757533
"Small","2011 Fall","Stratum_1"," [counts*km2/km2]",3901220.11012581,889980.876480162,0.228128854911358
"Medium","2011 Fall","Stratum_1"," [counts*km2/km2]",4893418.8193801,732093.983864606,0.149607873531117
"Large","2011 Fall","Stratum_1"," [counts*km2/km2]",1364908.8057253,226112.152060788,0.165660995893886
"Unknown","2011 Fall","Stratum_1"," [counts*km2/km2]",3263147.42760647,1181819.73726807,0.362171726373679
"Small","2012 Spring","Stratum_1"," [counts*km2/km2]",2320633.14598508,465182.604227153,0.200455037467669
"Medium","2012 Spring","Stratum_1"," [counts*km2/km2]",5230124.34958743,705287.389092242,0.134850979049452
"Large","2012 Spring","Stratum_1"," [counts*km2/km2]",1255115.84453413,215467.50674233,0.171671409998258
"Unknown","2012 Spring","Stratum_1"," [counts*km2/km2]",3454352.58719425,802692.767874274,0.232371406106593
"Small","2012 Fall","Stratum_1"," [counts*km2/km2]",726891.05568632,231941.525520893,0.319087053976606
"Medium","2012 Fall","Stratum_1"," [counts*km2/km2]",2653739.73393366,416759.973056758,0.157046287443943
"Large","2012 Fall","Stratum_1"," [counts*km2/km2]",379756.824503766,100440.919732586,0.264487464744928
"Unknown","2012 Fall","Stratum_1"," [counts*km2/km2]",960799.432880788,451634.926262198,0.470061607871739
"Small","2013 Spring","Stratum_1"," [counts*km2/km2]",6031963.27349373,1424558.13284991,0.23616823714923
"Medium","2013 Spring","Stratum_1"," [counts*km2/km2]",6015529.08818497,697291.240492487,0.115915197195543
"Large","2013 Spring","Stratum_1"," [counts*km2/km2]",526576.723219529,104384.453271192,0.198232182829841
"Unknown","2013 Spring","Stratum_1"," [counts*km2/km2]",2784520.01724158,1002432.96634623,0.360002068629144
"Small","2013 Fall","Stratum_1"," [counts*km2/km2]",678849.696500518,227618.267039008,0.335299946678011
"Medium","2013 Fall","Stratum_1"," [counts*km2/km2]",3353036.66638271,757098.990803877,0.225795022880153
"Large","2013 Fall","Stratum_1"," [counts*km2/km2]",280876.630144749,157615.465937515,0.561155500392781
"Unknown","2013 Fall","Stratum_1"," [counts*km2/km2]",1085404.6530222,733029.606485018,0.675351450211654
