"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2007","Stratum_4"," [counts*km^2]",843318.707982333,51680.4501015246,0.061282228903912
"1","2008","Stratum_4"," [counts*km^2]",1140449.52593978,131218.433505078,0.115058519049274
"1","2009","Stratum_4"," [counts*km^2]",1777297.90807035,205583.937080004,0.115672187620595
"1","2010","Stratum_4"," [counts*km^2]",734068.532410836,79781.5748382308,0.108684095987893
"1","2011","Stratum_4"," [counts*km^2]",664852.05724167,63343.0110680744,0.0952738438245511
"1","2012","Stratum_4"," [counts*km^2]",254549.859965083,26395.2973096441,0.103694016226388
"1","2013","Stratum_4"," [counts*km^2]",347992.68974202,38940.7056342765,0.111900930054435
"1","2014","Stratum_4"," [counts*km^2]",414962.121067052,36483.4671864392,0.0879199939807135
"1","2015","Stratum_4"," [counts*km^2]",402836.338388574,35401.8322760729,0.0878814270273813
"1","2016","Stratum_4"," [counts*km^2]",485954.329457489,37808.7728254506,0.0778031401997379
"1","2017","Stratum_4"," [counts*km^2]",717480.916300458,54994.3142793979,0.0766491665910291
"1","2018","Stratum_4"," [counts*km^2]",465003.152179091,42323.9062891917,0.0910185363063758
"1","2019","Stratum_4"," [counts*km^2]",775557.454480892,91388.4119476732,0.117835772733102
"1","2020","Stratum_4"," [counts*km^2]",560432.635812208,102436.899463773,0.182781824108649
"1","2021","Stratum_4"," [counts*km^2]",553020.508963412,55144.3339710716,0.0997148081803236
"1","2022","Stratum_4"," [counts*km^2]",518243.338110494,86812.1194126291,0.16751227276581
