"INDEX_NAME","YEAR","SEASON","TOTAL_ABUNDANCE","TOTAL_ABUNDANCE_CV","Age-0","Age-1","Age-2","Age-3","Age-4","Age-5","Age-6","Age-7","Age-8","Age-9+","UNKNOWN","STOCK","SURVEY"
"MENH_WGOM_FALL",2013,"FALL",0.231958,0.635279,0.02048,0.027401,0.07454,0.082153,NA,NA,NA,NA,0.027384,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_FALL",2014,"FALL",0.086814,1.498952,0.043265,0.020729,NA,0.02282,NA,NA,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_FALL",2015,"FALL",0.172242,0.978957,0.035109,0.034252,0.082153,0.020729,NA,NA,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_FALL",2016,"FALL",0.107029,1.213277,NA,NA,NA,0.085255,0.021775,NA,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_FALL",2017,"FALL",1.314883,1.522984,0.38704,0.020551,0.209272,0.315299,0.184854,0.049095,0.02282,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_FALL",2018,"FALL",0.044831,1.661301,NA,0.022011,NA,NA,NA,0.02282,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_FALL",2019,"FALL",0.283845,0.779039,0.174744,NA,0.020729,NA,0.020729,NA,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_FALL",2020,"FALL",0.086952,1.22533,NA,0.043159,NA,NA,NA,NA,0.043793,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_FALL",2021,"FALL",0.032881,2.236068,NA,0.032881,NA,NA,NA,NA,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2001,"SPRING",2.614334,0.611054,1.227574,0.589276,0.483123,0.078515,0.025192,0.005525,0.003094,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2002,"SPRING",3.907136,0.358053,0.050473,1.935292,0.184696,0.378868,0.531859,0.42585,0.073111,0.05334,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2003,"SPRING",1.367848,0.506121,NA,0.768393,0.176807,0.084601,0.129128,0.151543,0.023427,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2004,"SPRING",4.748155,0.953832,0.103102,4.093696,0.26673,0.134479,0.102433,0.020799,0.026916,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2005,"SPRING",6.785848,1.14901,NA,0.483409,0.546965,0.611162,0.841637,0.03273,0.06546,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2006,"SPRING",2.14695,0.79844,0.108704,1.125085,0.256378,0.309621,0.063249,0.136921,NA,0.03423,0.018342,NA,0,"WGOM","MENH_WGOM"
