"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"2","2004","Stratum_1"," [counts*km^2]",96058.0018631348,7630.01021161179,0.079431281763316
"3","2004","Stratum_1"," [counts*km^2]",34224.7621942074,4037.73715334235,0.117977069655892
"1","2005","Stratum_1"," [counts*km^2]",23295.9893658504,1905.05804304972,0.0817762239298726
"2","2005","Stratum_1"," [counts*km^2]",152931.658566829,10293.8751471608,0.067310295615885
"3","2005","Stratum_1"," [counts*km^2]",48833.004671107,5706.25946760817,0.116852516162791
"1","2006","Stratum_1"," [counts*km^2]",24731.1292834954,3323.9586232351,0.134403835147689
"2","2006","Stratum_1"," [counts*km^2]",199067.857893022,15096.6808517509,0.0758368579013082
"3","2006","Stratum_1"," [counts*km^2]",50057.3966023182,6397.99931498658,0.127813265356478
"1","2007","Stratum_1"," [counts*km^2]",15695.8418815805,1921.49428088781,0.122420593644151
"2","2007","Stratum_1"," [counts*km^2]",144193.897845764,11279.3863198805,0.0782237423940463
"3","2007","Stratum_1"," [counts*km^2]",29960.2171185922,4334.88687378726,0.144688099442951
"1","2008","Stratum_1"," [counts*km^2]",28039.6158517334,4554.542059056,0.162432398615562
"2","2008","Stratum_1"," [counts*km^2]",120957.756521045,18509.6910808099,0.153026077972846
"3","2008","Stratum_1"," [counts*km^2]",31684.8826282632,6618.46122421979,0.208883880109944
"1","2009","Stratum_1"," [counts*km^2]",42490.7110948828,7542.98782852803,0.177520865953134
"2","2009","Stratum_1"," [counts*km^2]",138615.014634424,17635.7740240707,0.127228454078964
"3","2009","Stratum_1"," [counts*km^2]",37509.3433320526,7688.73042299842,0.204981738947912
"1","2010","Stratum_1"," [counts*km^2]",24316.8198510297,5035.88050049931,0.207094535031729
"2","2010","Stratum_1"," [counts*km^2]",112811.063214999,16791.9625101323,0.148850316906681
"3","2010","Stratum_1"," [counts*km^2]",39216.413787035,9059.2833865291,0.231007440805924
"1","2011","Stratum_1"," [counts*km^2]",14979.0833170725,3861.59398710259,0.257799085922789
"2","2011","Stratum_1"," [counts*km^2]",114788.013357149,16003.1744555813,0.13941503113038
"3","2011","Stratum_1"," [counts*km^2]",34179.4288567097,6449.10873682904,0.18868392341679
"1","2012","Stratum_1"," [counts*km^2]",12997.150880325,2591.27991233401,0.199372919203136
