"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1982","Stratum_1"," [counts*km^2]",849774.62088688,111198.293798601,0.130856218890777
"1","1983","Stratum_1"," [counts*km^2]",623491.563875016,83232.5728997723,0.133494304850702
"1","1984","Stratum_1"," [counts*km^2]",384018.273185959,49632.4383870539,0.129244991326284
"1","1985","Stratum_1"," [counts*km^2]",567810.261480864,81460.5830251186,0.143464443232617
"1","1986","Stratum_1"," [counts*km^2]",508928.725889411,69978.8811393643,0.137502321208276
"1","1987","Stratum_1"," [counts*km^2]",854028.914916799,91983.7360652744,0.107705646095408
"1","1988","Stratum_1"," [counts*km^2]",914852.270367607,94421.5674170812,0.103209633375169
"1","1989","Stratum_1"," [counts*km^2]",892771.0857582,93364.9475921499,0.10457882102315
"1","1990","Stratum_1"," [counts*km^2]",1021672.09521191,104655.682253219,0.102435686306488
"1","1991","Stratum_1"," [counts*km^2]",611984.905887934,67125.7472865844,0.109685298837871
"1","1992","Stratum_1"," [counts*km^2]",493628.646277481,53638.5261256817,0.108661696459832
"1","1993","Stratum_1"," [counts*km^2]",689727.086331888,80025.1118411491,0.116024313713325
"1","1994","Stratum_1"," [counts*km^2]",492563.897872761,60464.0868242712,0.122753793133029
"1","1995","Stratum_1"," [counts*km^2]",371709.451070975,42272.7100581564,0.113725141871856
"1","1996","Stratum_1"," [counts*km^2]",490762.31030604,53699.860016302,0.109421320440876
"1","1997","Stratum_1"," [counts*km^2]",366322.339184989,45845.0791794184,0.125149558941496
"1","1998","Stratum_1"," [counts*km^2]",406782.029661048,43573.9151685533,0.107118584380095
"1","1999","Stratum_1"," [counts*km^2]",753221.42808465,99452.002553333,0.13203554604949
"1","2000","Stratum_1"," [counts*km^2]",672261.869802537,75445.0830102924,0.112225735831861
"1","2001","Stratum_1"," [counts*km^2]",682322.349230353,75220.8659129728,0.110242418407986
"1","2002","Stratum_1"," [counts*km^2]",542766.587996018,57953.6104497361,0.10677446204585
"1","2003","Stratum_1"," [counts*km^2]",2619513.07827362,244491.573719017,0.0933347406229211
"1","2004","Stratum_1"," [counts*km^2]",1672982.88954659,135721.009299601,0.0811251628140582
"1","2005","Stratum_1"," [counts*km^2]",1382731.43265672,96925.37361984,0.0700970349922625
"1","2006","Stratum_1"," [counts*km^2]",1823454.47612282,194018.913073372,0.106401840909081
"1","2007","Stratum_1"," [counts*km^2]",903482.031617038,61180.0385452436,0.0677158331923267
"1","2008","Stratum_1"," [counts*km^2]",1231423.41711368,128788.832268726,0.104585336350508
"1","2009","Stratum_1"," [counts*km^2]",1959541.85038339,232320.067629817,0.118558359743306
"1","2010","Stratum_1"," [counts*km^2]",751910.133497681,90291.4569415186,0.120082777075377
"1","2011","Stratum_1"," [counts*km^2]",730918.519335276,78095.5202546328,0.106845726560131
"1","2012","Stratum_1"," [counts*km^2]",274078.399319477,31095.4095732015,0.113454433659894
"1","2013","Stratum_1"," [counts*km^2]",357164.182285275,40467.8269309487,0.113303150030386
"1","2014","Stratum_1"," [counts*km^2]",492945.353758399,57697.7792323918,0.11704700894832
"1","2015","Stratum_1"," [counts*km^2]",460480.193698921,56452.9735262519,0.122595877735326
"1","2016","Stratum_1"," [counts*km^2]",505921.862861262,46765.52707429,0.0924362643863727
"1","2017","Stratum_1"," [counts*km^2]",773602.001680359,71293.8946426302,0.092158363716447
"1","2018","Stratum_1"," [counts*km^2]",543680.108324071,56388.2147493594,0.103715795163409
"1","2019","Stratum_1"," [counts*km^2]",805876.423858562,91969.0986214538,0.114123078797991
"1","2020","Stratum_1"," [counts*km^2]",644497.507495794,116324.148766567,0.180488128214097
"1","2021","Stratum_1"," [counts*km^2]",626260.364954062,61738.6186583226,0.0985829889823081
"1","2022","Stratum_1"," [counts*km^2]",639172.391993383,103871.731322996,0.162509727616757
"1","1982","Stratum_2"," [counts*km^2]",90445.2336575667,36724.8139289784,0.406044768130311
"1","1983","Stratum_2"," [counts*km^2]",85155.6976071152,34262.5716216076,0.402352074897978
"1","1984","Stratum_2"," [counts*km^2]",56830.8394762668,20529.452151104,0.36123788316865
"1","1985","Stratum_2"," [counts*km^2]",98208.5418313476,40375.960380658,0.411124731390424
"1","1986","Stratum_2"," [counts*km^2]",73611.3716243509,28332.7246932517,0.384896029893826
"1","1987","Stratum_2"," [counts*km^2]",47365.6505840447,18939.6675130439,0.399860812202667
"1","1988","Stratum_2"," [counts*km^2]",99429.2440241163,39357.9643123311,0.39583891739924
"1","1989","Stratum_2"," [counts*km^2]",103991.940368085,42551.5513754416,0.409181242554259
"1","1990","Stratum_2"," [counts*km^2]",98904.4423764806,36701.6976154832,0.371082397651845
"1","1991","Stratum_2"," [counts*km^2]",58358.5559530113,26170.190282458,0.44843793433699
"1","1992","Stratum_2"," [counts*km^2]",42446.3522371415,19130.4628188622,0.450697452444985
"1","1993","Stratum_2"," [counts*km^2]",62816.5889306062,30310.582913486,0.482525132763421
"1","1994","Stratum_2"," [counts*km^2]",30708.1193076349,13328.6088819454,0.434041848946168
"1","1995","Stratum_2"," [counts*km^2]",24217.8630074637,11534.9119698832,0.47629768020111
"1","1996","Stratum_2"," [counts*km^2]",32967.2325856988,15514.4332980595,0.470601627168114
"1","1997","Stratum_2"," [counts*km^2]",29730.8656220127,13953.9746682733,0.469343033791177
"1","1998","Stratum_2"," [counts*km^2]",30394.1614765054,15004.014794136,0.493647926616893
"1","1999","Stratum_2"," [counts*km^2]",38709.1266899969,17625.4445430808,0.455330462095791
"1","2000","Stratum_2"," [counts*km^2]",77846.6817954488,20435.5936313848,0.262510786074115
"1","2001","Stratum_2"," [counts*km^2]",60765.3482502125,22163.881220881,0.364745399460515
"1","2002","Stratum_2"," [counts*km^2]",57717.2141299397,19610.631013436,0.339770921189756
"1","2003","Stratum_2"," [counts*km^2]",126000.943412073,45160.6078216255,0.35841483879952
"1","2004","Stratum_2"," [counts*km^2]",108444.626394899,30005.4584074455,0.276689213702311
"1","2005","Stratum_2"," [counts*km^2]",89477.4219032774,31204.6930585489,0.348743765687396
"1","2006","Stratum_2"," [counts*km^2]",83874.4908711122,29738.6464321534,0.354561275106302
